src,dest,path,EdgeType
4292,5902,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5902,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5902,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5902,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,5903,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5903,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5903,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5903,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,5904,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5904,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5904,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5904,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,5905,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5905,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5905,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5905,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,5909,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5909,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5909,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5909,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,5910,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5910,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5910,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5910,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,5911,AMPK signaling pathway,Gene-PROT-Gene-PROT
4292,5911,Insulin signaling pathway,Gene-PROT-Gene-PROT
4292,5911,Adipocytokine signaling pathway,Gene-PROT-Gene-PROT
4292,5911,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4292,6200,Insulin signaling pathway,Gene-PROT-Gene-PROT
4293,5850,PPAR signaling pathway,Gene-PROT-Gene-PROT
4293,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4293,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4293,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4294,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4294,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4294,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4294,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4295,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4295,5849,cAMP signaling pathway,Gene-PROT-Gene-PROT
4295,5850,PPAR signaling pathway,Gene-PROT-Gene-PROT
4295,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4295,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4295,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4296,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4296,5850,PPAR signaling pathway,Gene-PROT-Gene-PROT
4296,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4296,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4296,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4297,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4297,5849,cAMP signaling pathway,Gene-PROT-Gene-PROT
4297,5850,PPAR signaling pathway,Gene-PROT-Gene-PROT
4297,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4297,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4297,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4298,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4298,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4298,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4298,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4298,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4299,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4299,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4299,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4299,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4299,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4300,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4300,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4300,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4300,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4300,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4301,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4301,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4301,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4301,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4301,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4302,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4302,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4302,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4302,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4302,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4303,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4303,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4303,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4303,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4303,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4304,5849,PPAR signaling pathway,Gene-PROT-Gene-PROT
4304,5851,PPAR signaling pathway,Gene-PROT-Gene-PROT
4304,6081,PPAR signaling pathway,Gene-PROT-Gene-PROT
4304,6082,PPAR signaling pathway,Gene-PROT-Gene-PROT
4304,6083,PPAR signaling pathway,Gene-PROT-Gene-PROT
4305,6163,Apelin signaling pathway,Gene-PROT-Gene-PROT
4305,6163,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4305,6164,Apelin signaling pathway,Gene-PROT-Gene-PROT
4305,6165,Apelin signaling pathway,Gene-PROT-Gene-PROT
4306,4627,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,4882,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,4903,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,5603,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4306,5604,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4306,5605,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4306,5755,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,5756,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,5757,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,5758,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,6034,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4306,6221,Hippo signaling pathway,Gene-PROT-Gene-PROT
4306,6285,Thyroid hormone signaling pathway,Gene-PROT-Gene-PROT
4306,6372,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,4627,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,4882,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,4903,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,5603,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4307,5604,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4307,5605,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4307,5755,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,5756,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,5757,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,5758,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,6034,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4307,6221,Hippo signaling pathway,Gene-PROT-Gene-PROT
4307,6285,Thyroid hormone signaling pathway,Gene-PROT-Gene-PROT
4307,6372,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4308,4311,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,4442,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,4464,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,4465,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,4465,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,4467,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,4473,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,5138,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,5281,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,5513,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,5515,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,5516,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,5517,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,5518,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,5520,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,5625,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6029,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6030,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6162,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6162,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,6163,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6164,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6166,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6166,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4308,6169,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4308,6169,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,4442,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4309,5280,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,5281,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,5282,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,5283,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,5651,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,6163,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4309,6163,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4309,6164,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4309,6164,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,5280,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,5281,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,5282,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,5283,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,5651,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,6163,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4310,6163,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4310,6164,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4310,6164,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,4308,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,4471,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,4472,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,5280,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,5280,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,5281,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,5281,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,5282,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,5282,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,5283,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,5283,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,5651,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4311,5651,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,6163,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4311,6164,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,5280,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4312,5280,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,5281,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4312,5281,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,5282,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4312,5282,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,5283,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4312,5283,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,5651,TGF-beta signaling pathway,Gene-PROT-Gene-PROT
4312,5651,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,6163,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4312,6164,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
4313,5656,Notch signaling pathway,Gene-PROT-Gene-PROT
4313,5657,Notch signaling pathway,Gene-PROT-Gene-PROT
4313,5658,Notch signaling pathway,Gene-PROT-Gene-PROT
4313,5659,Notch signaling pathway,Gene-PROT-Gene-PROT
4314,4514,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4514,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4514,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4515,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4515,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4515,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4516,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4516,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4516,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4517,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4517,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4517,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4518,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4518,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4518,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4519,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4519,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4519,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4520,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,4520,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,4520,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4524,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4525,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4526,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4527,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,4528,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,5040,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,5040,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4314,5040,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5040,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4314,5040,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4314,5041,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,5041,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4314,5041,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5041,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4314,5041,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4314,5042,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,5042,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4314,5042,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5042,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4314,5042,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4314,5043,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,5044,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4314,5044,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4314,5046,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4314,5046,Calcium signaling pathway,Gene-PROT-Gene-PROT
4314,5046,cAMP signaling pathway,Gene-PROT-Gene-PROT
4314,5046,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
4314,5046,GnRH signaling pathway,Gene-PROT-Gene-PROT
4314,5046,Estrogen signaling pathway,Gene-PROT-Gene-PROT
4314,5046,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4314,5046,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4314,5047,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5048,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5049,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5050,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5051,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5052,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5053,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5054,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5055,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5056,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5057,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5058,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5059,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5060,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5061,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5062,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5063,Apelin signaling pathway,Gene-PROT-Gene-PROT
4314,5906,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4314,5907,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4314,5908,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4314,5918,Estrogen signaling pathway,Gene-PROT-Gene-PROT
4315,5040,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5041,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5042,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5047,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5048,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5049,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5050,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5051,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5052,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5053,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5054,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5055,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5056,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5057,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5058,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5059,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5060,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5061,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5062,Apelin signaling pathway,Gene-PROT-Gene-PROT
4315,5063,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,4514,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4514,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4515,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4515,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4516,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4516,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4517,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4517,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4518,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4518,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4519,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4519,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4520,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,4520,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4524,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4525,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4526,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4527,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,4528,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,5040,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,5040,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4316,5040,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5040,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4316,5040,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4316,5041,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,5041,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4316,5041,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5041,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4316,5041,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4316,5042,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,5042,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4316,5042,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5042,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4316,5042,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4316,5043,Calcium signaling pathway,Gene-PROT-Gene-PROT
4316,5044,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4316,5044,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Calcium signaling pathway,Gene-PROT-Gene-PROT
4316,5046,cAMP signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
4316,5046,GnRH signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Estrogen signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Oxytocin signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Glucagon signaling pathway,Gene-PROT-Gene-PROT
4316,5046,Relaxin signaling pathway,Gene-PROT-Gene-PROT
4316,5047,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5048,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5049,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5050,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5051,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5052,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5053,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5054,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5055,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5056,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5057,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5058,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5059,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5060,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5061,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5062,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5063,Apelin signaling pathway,Gene-PROT-Gene-PROT
4316,5906,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4316,5907,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4316,5908,Chemokine signaling pathway,Gene-PROT-Gene-PROT
4316,5918,Estrogen signaling pathway,Gene-PROT-Gene-PROT
4317,4514,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4317,4514,Calcium signaling pathway,Gene-PROT-Gene-PROT
4317,4514,cAMP signaling pathway,Gene-PROT-Gene-PROT
4317,4515,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4317,4515,Calcium signaling pathway,Gene-PROT-Gene-PROT
4317,4515,cAMP signaling pathway,Gene-PROT-Gene-PROT
4317,4516,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4317,4516,Calcium signaling pathway,Gene-PROT-Gene-PROT
4317,4516,cAMP signaling pathway,Gene-PROT-Gene-PROT
4317,4517,Rap1 signaling pathway,Gene-PROT-Gene-PROT
4317,4517,Calcium signaling pathway,Gene-PROT-Gene-PROT
4317,4517,cAMP signaling pathway,Gene-PROT-Gene-PROT
